datetime,timestamp,open,high,low,close
2021-12-08 16:00:00,1638979200,774399.1200,781506.2200,765885.6600,779875.3400
2021-12-08 20:00:00,1638993600,779790.6700,781973.7800,753608.1100,759760.1300
2021-12-09 00:00:00,1639008000,759798.6600,771472.1800,757391.4900,766228.1100
2021-12-09 04:00:00,1639022400,766172.3200,773867.6000,756056.1200,757450.6300
2021-12-09 08:00:00,1639036800,757605.7500,758770.6600,744258.4400,747929.4900
2021-12-09 12:00:00,1639051200,747839.5400,752774.8300,736075.3000,741517.5900
2021-12-09 16:00:00,1639065600,741495.3300,747725.5000,728549.6700,732444.7500
2021-12-09 20:00:00,1639080000,732539.5300,738870.0700,726603.9400,730644.4900
2021-12-10 00:00:00,1639094400,730595.2400,735324.2700,714323.8800,728082.2000
2021-12-10 04:00:00,1639108800,728070.0400,735627.3600,711241.5800,716473.7300
2021-12-10 08:00:00,1639123200,716445.5400,717364.8100,692990.8500,710746.1300
2021-12-10 12:00:00,1639137600,710689.6100,727076.5600,707100.8500,724244.5900
2021-12-10 16:00:00,1639152000,724188.1800,730715.8400,721408.6100,726859.4400
2021-12-10 20:00:00,1639166400,726845.8800,728422.1900,710341.2400,716495.3600
2021-12-11 00:00:00,1639180800,716444.5300,728541.2400,715304.3100,723876.7700
2021-12-11 04:00:00,1639195200,723891.3300,734763.8200,720832.2200,726175.8100
2021-12-11 08:00:00,1639209600,726285.1500,738836.7700,721019.5400,738817.4600
2021-12-11 12:00:00,1639224000,738797.3300,741253.4200,725646.6200,740878.1000
2021-12-11 16:00:00,1639238400,740708.4300,756537.2000,738308.0300,749306.3900
2021-12-11 20:00:00,1639252800,749324.5600,754497.2700,736277.6200,738857.4800
2021-12-12 00:00:00,1639267200,738938.9000,742963.5200,726787.0100,734907.9000
2021-12-12 04:00:00,1639281600,734816.4300,739725.4000,722381.3100,739316.5300
2021-12-12 08:00:00,1639296000,739552.5800,742673.2800,726873.0100,729750.2500
2021-12-12 12:00:00,1639310400,729721.0000,735002.7300,719012.6100,720342.7900
2021-12-12 16:00:00,1639324800,720319.9600,733037.4100,715876.5300,727165.5300
2021-12-12 20:00:00,1639339200,727052.5300,746811.5800,726121.3500,735952.0800
2021-12-13 00:00:00,1639353600,735932.7600,755042.7600,730036.7900,749955.7100
2021-12-13 04:00:00,1639368000,749997.3400,771996.5300,747481.8600,768997.2900
