datetime,timestamp,open,high,low,close
2026-06-03 20:10:00,1780517400,28830.0576,28860.1964,28785.6719,28792.6779
2026-06-03 20:15:00,1780517700,28783.1772,28849.0949,28775.0526,28796.6531
2026-06-03 20:20:00,1780518000,28794.6188,28837.4699,28769.9216,28801.3047
2026-06-03 20:25:00,1780518300,28795.8517,28845.9952,28786.1006,28836.8998
2026-06-03 20:30:00,1780518600,28839.0340,28880.3332,28795.9380,28821.5531
2026-06-03 20:35:00,1780518900,28822.8132,28883.6378,28793.4163,28848.5704
2026-06-03 20:40:00,1780519200,28850.7600,28891.9271,28820.8946,28891.9271
2026-06-03 20:45:00,1780519500,28898.6323,28964.3782,28898.6323,28952.0852
2026-06-03 20:50:00,1780519800,28946.9916,28953.0614,28853.4171,28862.5099
2026-06-03 20:55:00,1780520100,28867.1886,29013.2158,28861.3058,28995.8882
2026-06-03 21:00:00,1780520400,28989.7215,29003.9884,28881.1619,28925.6403
2026-06-03 21:05:00,1780520700,28910.9479,28934.6347,28836.0996,28849.9123
2026-06-03 21:10:00,1780521000,28846.2137,28846.2137,28753.3175,28772.0263
2026-06-03 21:15:00,1780521300,28775.5170,28854.1881,28767.7593,28792.5445
2026-06-03 21:20:00,1780521600,28792.5096,28815.5199,28729.4942,28760.5699
2026-06-03 21:25:00,1780521900,28760.9197,28788.9964,28698.2595,28751.1053
2026-06-03 21:30:00,1780522200,28748.2468,28860.5082,28741.6783,28853.1595
2026-06-03 21:35:00,1780522500,28856.7125,28910.5806,28827.6842,28898.1387
2026-06-03 21:40:00,1780522800,28894.4236,28965.9140,28860.5885,28896.3725
2026-06-03 21:45:00,1780523100,28892.1504,28980.9279,28856.9275,28969.5135
2026-06-03 21:50:00,1780523400,28965.5061,29046.6671,28930.7553,29022.2452
2026-06-03 21:55:00,1780523700,29021.7274,29123.4318,28983.0797,29123.4318
2026-06-03 22:00:00,1780524000,29128.0599,29152.6409,29075.7594,29103.8438
2026-06-03 22:05:00,1780524300,29100.4765,29119.5642,29008.7611,29012.1510
2026-06-03 22:10:00,1780524600,29009.6820,29010.0544,28909.1264,28940.1474
2026-06-03 22:15:00,1780524900,28935.6621,28997.2192,28897.4045,28978.8245
2026-06-03 22:20:00,1780525200,28975.6149,29048.2120,28938.0658,29020.8501
